train 2804 images, use 42.89219546318054 seconds, loss 5.105249398836383
train 3004 images, use 45.92310810089111 seconds, loss 5.122074748171454
train 3204 images, use 48.953750133514404 seconds, loss 5.130415607754727
train 3404 images, use 51.94264769554138 seconds, loss 5.1420493864327526
train 3604 images, use 54.93085837364197 seconds, loss 5.145459270926643
train 3804 images, use 58.04998421669006 seconds, loss 5.1085631691482885
train 4004 images, use 61.0861713886261 seconds, loss 5.107076795336729
train 4204 images, use 64.09646582603455 seconds, loss 5.0994701625729695
train 4404 images, use 67.0788345336914 seconds, loss 5.086733899942976
train 4604 images, use 70.01271271705627 seconds, loss 5.074888272210956
train 4804 images, use 73.03042197227478 seconds, loss 5.066547456056425
train 5004 images, use 76.05549097061157 seconds, loss 5.046858084349396
train 5204 images, use 78.94146680831909 seconds, loss 5.052019267198494
train 5404 images, use 81.84072685241699 seconds, loss 5.063797752422517
train 5604 images, use 84.8671989440918 seconds, loss 5.0515289065798745
train 5804 images, use 88.05665016174316 seconds, loss 5.052086098668661
train 6004 images, use 91.04278707504272 seconds, loss 5.08460296430537
train 6204 images, use 94.05738306045532 seconds, loss 5.087582198269281
train 6404 images, use 96.99506139755249 seconds, loss 5.060871526989597
train 6604 images, use 99.99755525588989 seconds, loss 5.0618780142747175
train 6804 images, use 103.01448440551758 seconds, loss 5.055100395452542
train 7004 images, use 106.05368542671204 seconds, loss 5.02667903512308
train 7204 images, use 109.06861400604248 seconds, loss 5.019974023004483
train 7404 images, use 112.09269309043884 seconds, loss 5.0145213130225885
train 7604 images, use 115.06866025924683 seconds, loss 5.014815597316068
train 7804 images, use 118.12694072723389 seconds, loss 5.012700440667447
train 8004 images, use 121.20937132835388 seconds, loss 5.008854925185888
train 8204 images, use 124.32639503479004 seconds, loss 5.027208525738288
train 8404 images, use 127.32865166664124 seconds, loss 5.026117546772753
train 8604 images, use 130.3321075439453 seconds, loss 5.032142169635092
train 8804 images, use 133.3270926475525 seconds, loss 5.0251542086443175
train 9004 images, use 136.36118006706238 seconds, loss 5.034764832080893
train 9204 images, use 139.40825033187866 seconds, loss 5.031304283583816
train 9404 images, use 142.30334997177124 seconds, loss 5.03167380951345
train 9604 images, use 145.31313753128052 seconds, loss 5.027111429507091
train 9804 images, use 148.2838852405548 seconds, loss 5.026446265555906
train 10004 images, use 151.29036331176758 seconds, loss 5.017325663618999
train 10204 images, use 154.31599187850952 seconds, loss 5.009578774084678
train 10404 images, use 157.40219712257385 seconds, loss 4.997938456075362
train 10604 images, use 160.49161958694458 seconds, loss 4.988236526445926
train 10804 images, use 163.54205513000488 seconds, loss 4.97445362810732
train 11004 images, use 166.4376094341278 seconds, loss 4.975205622700065
train 11204 images, use 169.52093648910522 seconds, loss 4.97493231996394
train 11404 images, use 172.53313517570496 seconds, loss 4.977492584921367
train 11604 images, use 175.54653692245483 seconds, loss 4.978127384046124
train 11804 images, use 178.52882194519043 seconds, loss 4.968648102972404
train 12004 images, use 181.55445528030396 seconds, loss 4.960126416473528
train 12204 images, use 184.60667943954468 seconds, loss 4.951875380673696
train 12404 images, use 187.63246655464172 seconds, loss 4.9467619725633325
train 12604 images, use 190.56236720085144 seconds, loss 4.944767387252925
train 12804 images, use 193.62382197380066 seconds, loss 4.93903236459943
train 13004 images, use 196.67143774032593 seconds, loss 4.937358467032054
train 13204 images, use 199.57001519203186 seconds, loss 4.921559224359867
train 13404 images, use 202.67760157585144 seconds, loss 4.92065512810596
train 13604 images, use 205.58466219902039 seconds, loss 4.919206988035774
train 13804 images, use 208.61181235313416 seconds, loss 4.916936936206589
train 14004 images, use 211.98527336120605 seconds, loss 4.919052314872761
train 14204 images, use 214.95548391342163 seconds, loss 4.915262889580566
train 14404 images, use 217.66001653671265 seconds, loss 4.909602746386071
train 14604 images, use 220.569265127182 seconds, loss 4.903993444476452
train 14804 images, use 223.4559154510498 seconds, loss 4.899565683652635
train 15004 images, use 226.36491990089417 seconds, loss 4.899753334657994
train 15204 images, use 229.3859086036682 seconds, loss 4.903288535928566
train 15404 images, use 232.36189651489258 seconds, loss 4.898159968280857
train 15604 images, use 235.2304651737213 seconds, loss 4.89493080029414
train 15804 images, use 238.10362815856934 seconds, loss 4.893113193028656
train 16004 images, use 240.991219997406 seconds, loss 4.895946790951526
train 16204 images, use 244.03894782066345 seconds, loss 4.888344615019365
train 16404 images, use 246.93681240081787 seconds, loss 4.8830486368905595
train 16604 images, use 249.9504997730255 seconds, loss 4.872265318460648
train 16804 images, use 252.8826310634613 seconds, loss 4.867229845289714
train 17004 images, use 255.92298412322998 seconds, loss 4.87148220318975
train 17204 images, use 258.93906688690186 seconds, loss 4.8666029605306145
train 17404 images, use 261.9569251537323 seconds, loss 4.873041473135612
train 17604 images, use 264.9904990196228 seconds, loss 4.868532525955182
train 17804 images, use 268.04205226898193 seconds, loss 4.8692175035564915
train 18004 images, use 271.03710174560547 seconds, loss 4.872143571982049
train 18204 images, use 274.0535867214203 seconds, loss 4.871198810399665
train 18404 images, use 277.0696337223053 seconds, loss 4.866805811196903
train 18604 images, use 280.22452092170715 seconds, loss 4.8691802875780255
train 18804 images, use 283.2325987815857 seconds, loss 4.877396995888612
train 19004 images, use 286.2349491119385 seconds, loss 4.873220616611354
train 19204 images, use 289.1975049972534 seconds, loss 4.8663278658180396
train 19404 images, use 292.2110240459442 seconds, loss 4.862693448628545
train 19604 images, use 295.19053316116333 seconds, loss 4.862192250589104
train 19804 images, use 298.166631937027 seconds, loss 4.856232639015479
train 20004 images, use 301.15514373779297 seconds, loss 4.855483629907228
train 20204 images, use 304.19312047958374 seconds, loss 4.852854951276715
train 20404 images, use 307.16360807418823 seconds, loss 4.854369406994711
train 20604 images, use 310.10531997680664 seconds, loss 4.8489665633967
train 20804 images, use 313.11073064804077 seconds, loss 4.846381879066823
train 21004 images, use 316.15087509155273 seconds, loss 4.844475675131686
train 21204 images, use 319.19236636161804 seconds, loss 4.842141910143806
train 21404 images, use 322.18856620788574 seconds, loss 4.839745246067432
train 21604 images, use 325.1797113418579 seconds, loss 4.837959840175168
train 21804 images, use 328.4534435272217 seconds, loss 4.835230641732552
train 22004 images, use 331.465393781662 seconds, loss 4.8351623680644344
train 22204 images, use 334.45883798599243 seconds, loss 4.828818375189716
train 22404 images, use 337.41972970962524 seconds, loss 4.822779044148508
train 22604 images, use 340.31709480285645 seconds, loss 4.820864832418939
train 22804 images, use 343.37707018852234 seconds, loss 4.818335705792505
train 23004 images, use 346.4073462486267 seconds, loss 4.816270285006224
train 23204 images, use 349.4184539318085 seconds, loss 4.817217039499754
train 23404 images, use 352.46654534339905 seconds, loss 4.8131209517003475
train 23604 images, use 355.5074317455292 seconds, loss 4.811666435444357
train 23804 images, use 358.43246030807495 seconds, loss 4.812464545960338
train 24004 images, use 361.3398323059082 seconds, loss 4.812164295283517
train 24204 images, use 364.25724387168884 seconds, loss 4.810361027396275
train 24404 images, use 367.17352628707886 seconds, loss 4.811897977125553
train 24604 images, use 370.0838716030121 seconds, loss 4.811225223737697
train 24804 images, use 372.97389030456543 seconds, loss 4.810826632897293
train 25004 images, use 375.8866856098175 seconds, loss 4.806973394203123
train 25204 images, use 378.81529545783997 seconds, loss 4.810959028367985
train 25404 images, use 381.72242641448975 seconds, loss 4.803861281629277
train 25604 images, use 384.62805795669556 seconds, loss 4.807516456254336
train 25804 images, use 387.5474488735199 seconds, loss 4.811043369024299
train 26004 images, use 390.51721954345703 seconds, loss 4.810899197105324
train 26204 images, use 393.47851729393005 seconds, loss 4.805120845468571
train 26404 images, use 396.39191937446594 seconds, loss 4.803988942651316
train 26604 images, use 399.32855319976807 seconds, loss 4.79921785293688
train 26804 images, use 402.2475121021271 seconds, loss 4.799000003959031
train 27004 images, use 405.1854074001312 seconds, loss 4.799445631495629
train 27204 images, use 408.0954587459564 seconds, loss 4.803995733181936
train 27404 images, use 411.03105425834656 seconds, loss 4.804483909276246
train 27604 images, use 413.99586963653564 seconds, loss 4.802242629116677
train 27804 images, use 416.8959324359894 seconds, loss 4.79995254213387
train 28004 images, use 419.83380603790283 seconds, loss 4.802848022590745
train 28204 images, use 422.7349967956543 seconds, loss 4.8027358194332415
train 28404 images, use 425.65263509750366 seconds, loss 4.800354148130901
train 28604 images, use 428.5941381454468 seconds, loss 4.803738502969953
train 28804 images, use 431.5013916492462 seconds, loss 4.8020341878053925
train 29004 images, use 434.40609765052795 seconds, loss 4.803165487403649
train 29204 images, use 437.328320980072 seconds, loss 4.804555963353445
train 29404 images, use 440.40153074264526 seconds, loss 4.803127105185667
train 29604 images, use 443.4344232082367 seconds, loss 4.802846142161065
train 29804 images, use 446.43682050704956 seconds, loss 4.8015705291521735
train 30004 images, use 449.3147864341736 seconds, loss 4.798621494481918
train 30204 images, use 452.2490086555481 seconds, loss 4.800199795110838
train 30404 images, use 455.26839566230774 seconds, loss 4.80278996374753
train 30604 images, use 458.26967906951904 seconds, loss 4.802921047625052
train 30804 images, use 461.2357723712921 seconds, loss 4.8030859999323825
train 31004 images, use 464.27755880355835 seconds, loss 4.801477165305478
train 31204 images, use 467.2365984916687 seconds, loss 4.797325075351674
train 31404 images, use 470.35126852989197 seconds, loss 4.79700482653675
train 31604 images, use 473.32729840278625 seconds, loss 4.792260775864464
train 31804 images, use 476.3360517024994 seconds, loss 4.789095311876297
train 32004 images, use 479.33253288269043 seconds, loss 4.785294867974725
train 32204 images, use 482.2985198497772 seconds, loss 4.78515959929599
train 32404 images, use 485.3114833831787 seconds, loss 4.7885547283245105
train 32604 images, use 488.3236312866211 seconds, loss 4.792611734218662
train 32804 images, use 491.35112023353577 seconds, loss 4.7903177260406
train 33004 images, use 494.2669110298157 seconds, loss 4.785881578861779
train 33204 images, use 497.24378633499146 seconds, loss 4.78300949216869
train 33404 images, use 500.241192817688 seconds, loss 4.778242403867037
train 33604 images, use 503.2907853126526 seconds, loss 4.774557133965856
train 33804 images, use 506.28811860084534 seconds, loss 4.779463101875687
train 34004 images, use 509.34801506996155 seconds, loss 4.781057227390657
train 34204 images, use 512.4421329498291 seconds, loss 4.783066300890462
train 34404 images, use 515.5284321308136 seconds, loss 4.786857079636584
train 34604 images, use 518.5004096031189 seconds, loss 4.788092817810644
train 34804 images, use 521.3964686393738 seconds, loss 4.782678811212219
train 35004 images, use 524.2942879199982 seconds, loss 4.782025039738293
train 35204 images, use 527.1905665397644 seconds, loss 4.782856059746325
train 35404 images, use 530.0865116119385 seconds, loss 4.784453439503955
train 35604 images, use 533.0126643180847 seconds, loss 4.786071842302401
train 35804 images, use 535.935567855835 seconds, loss 4.790815233842197
train 36004 images, use 538.8726227283478 seconds, loss 4.790804618264809
train 36204 images, use 541.7559583187103 seconds, loss 4.794463320754195
train 36404 images, use 544.6487653255463 seconds, loss 4.79413146412905
train 36604 images, use 547.7097861766815 seconds, loss 4.794427957109801
train 36804 images, use 550.6263451576233 seconds, loss 4.794688956627824
train 37004 images, use 553.5393950939178 seconds, loss 4.792482391841326
